,819-819,53039-819,76375-819,-1-819,819-0,53039-53039,-1-53039,271205-76375,76375-76375,76375-271205,347243-418676,347243-420827
167,0.02275477463756303,0.11717225073764487,0.5189733806388629,0.7998476185610864,0.02275477463756303,0.11717225073764487,0.7998476185610864,0.4953808758932254,0.5189733806388629,0.5189733806388629,0.0,0.0
168,0.030693075031053722,0.11692013775379823,0.5164102545681625,0.7998552376330321,0.030693075031053722,0.11692013775379823,0.7998552376330321,0.49326825828195603,0.5164102545681625,0.5164102545681625,0.0,0.0
169,0.02139619632007353,0.11695349924388924,0.5260373080550906,0.7998624757513805,0.02139619632007353,0.11695349924388924,0.7998624757513805,0.501147575196739,0.5260373080550906,0.5260373080550906,0.0,0.0
170,0.032235500251620204,0.11672471056207637,0.5140786044216242,0.7998693519638115,0.032235500251620204,0.11672471056207637,0.7998693519638115,0.4914761668029768,0.5140786044216242,0.5140786044216242,0.0,0.0
171,0.022699978096034027,0.11677714810605576,0.5265464925770951,0.799875884365621,0.022699978096034027,0.11677714810605576,0.799875884365621,0.5014030866583731,0.5265464925770951,0.5265464925770951,0.0,0.0
172,0.027233231138136693,0.1165655538289088,0.5101342156708961,0.7998820901473399,0.027233231138136693,0.1165655538289088,0.7998820901473399,0.49101626529475406,0.5101342156708961,0.5101342156708961,0.0,0.0
173,0.02615542932193279,0.11700846897381298,0.528390938172945,0.7998879856399729,0.02615542932193279,0.11700846897381298,0.7998879856399729,0.5024996501784963,0.528390938172945,0.528390938172945,0.0,0.0
174,0.02995451242460192,0.11677720567009567,0.5120622997661142,0.7998935863579743,0.02995451242460192,0.11677720567009567,0.7998935863579743,0.48937966102747227,0.5120622997661142,0.5120622997661142,0.0,0.0
175,0.028004190505274397,0.11682455659729976,0.5221182927963164,0.7998989070400755,0.028004190505274397,0.11682455659729976,0.7998989070400755,0.4974536829125073,0.5221182927963164,0.5221182927963164,0.0,0.0
176,0.03572403088888111,0.11687009865709856,0.5188548682028394,0.7999039616880718,0.03572403088888111,0.11687009865709856,0.7999039616880718,0.49715280912087406,0.5188548682028394,0.5188548682028394,0.0,0.0
177,0.04148380201652935,0.11728748952220061,0.5257530678795385,0.7999087636036681,0.04148380201652935,0.11728748952220061,0.7999087636036681,0.5021435978123941,0.5257530678795385,0.5257530678795385,0.0,0.0
178,0.029712625108209566,0.11767016781746999,0.5370087418015186,0.7999133254234847,0.029712625108209566,0.11767016781746999,0.7999133254234847,0.5104216818871117,0.5370087418015186,0.5370087418015186,0.0,0.0
179,0.023639597132464763,0.11737446687028963,0.5225981782593369,0.7999176591523105,0.023639597132464763,0.11737446687028963,0.7999176591523105,0.49846287862481786,0.5225981782593369,0.5225981782593369,0.0,0.0
180,0.031350902506076,0.11710266067439097,0.5199809797779519,0.799921776194695,0.031350902506076,0.11710266067439097,0.799921776194695,0.4962157781945168,0.5199809797779519,0.5199809797779519,0.0,0.0
181,0.03837778124641994,0.1171182264305807,0.5204708685514604,0.7999256873849602,0.03837778124641994,0.1171182264305807,0.7999256873849602,0.4983342897213356,0.5204708685514604,0.5204708685514604,0.0,0.0
182,0.04381550983485361,0.11751137929831168,0.526617048853531,0.7999294030157121,0.04381550983485361,0.11751137929831168,0.7999294030157121,0.503135630982677,0.526617048853531,0.526617048853531,0.0,0.0
183,0.03905780074325595,0.11787222761711871,0.5342258293244819,0.7999329328649265,0.03905780074325595,0.11787222761711871,0.7999329328649265,0.5084518549113899,0.5342258293244819,0.5342258293244819,0.0,0.0
184,0.027688524083983285,0.11781983609091841,0.5340372727975496,0.7999362862216802,0.027688524083983285,0.11781983609091841,0.7999362862216802,0.5083358932058785,0.5340372727975496,0.5340372727975496,0.0,0.0
185,0.027054716637003907,0.11750663407317838,0.5249713705269463,0.7999394719105962,0.027054716637003907,0.11750663407317838,0.7999394719105962,0.5006524892065445,0.5249713705269463,0.5249713705269463,0.0,0.0
186,0.02640397837706597,0.11722191913466104,0.5232363821183086,0.7999424983150664,0.02640397837706597,0.11722191913466104,0.7999424983150664,0.49897258419398305,0.5232363821183086,0.5232363821183086,0.0,0.0
187,0.027831089337675037,0.11696494808441152,0.5130153314255169,0.799945373399313,0.027831089337675037,0.11696494808441152,0.799945373399313,0.49303593623495207,0.5130153314255169,0.5130153314255169,0.0,0.0
